case	mut	top	len	rep	method	rf
hard	1X	AB|CD	20	51	CASTER-site	0
hard	1X	AB|CD	20	52	CASTER-site	0
hard	1X	AB|CD	20	53	CASTER-site	0
hard	1X	AB|CD	20	54	CASTER-site	0
hard	1X	AB|CD	20	55	CASTER-site	0
hard	1X	AB|CD	20	56	CASTER-site	0
hard	1X	AB|CD	20	57	CASTER-site	0
hard	1X	AB|CD	20	58	CASTER-site	0
hard	1X	AB|CD	20	59	CASTER-site	0
hard	1X	AB|CD	20	60	CASTER-site	0
hard	1X	AB|CD	20	61	CASTER-site	0
hard	1X	AB|CD	20	62	CASTER-site	0
hard	1X	AB|CD	20	63	CASTER-site	0
hard	1X	AB|CD	20	64	CASTER-site	0
hard	1X	AB|CD	20	65	CASTER-site	0
hard	1X	AB|CD	20	66	CASTER-site	0
hard	1X	AB|CD	20	67	CASTER-site	0
hard	1X	AB|CD	20	68	CASTER-site	0
hard	1X	AB|CD	20	69	CASTER-site	0
hard	1X	AB|CD	20	70	CASTER-site	0
hard	1X	AB|CD	20	71	CASTER-site	0
hard	1X	AB|CD	20	72	CASTER-site	0
hard	1X	AB|CD	20	73	CASTER-site	0
hard	1X	AB|CD	20	74	CASTER-site	0
hard	1X	AB|CD	20	75	CASTER-site	0
hard	1X	AB|CD	20	76	CASTER-site	0
hard	1X	AB|CD	20	77	CASTER-site	0
hard	1X	AB|CD	20	78	CASTER-site	0
hard	1X	AB|CD	20	79	CASTER-site	0
hard	1X	AB|CD	20	80	CASTER-site	0
hard	1X	AB|CD	20	81	CASTER-site	0
hard	1X	AB|CD	20	82	CASTER-site	0
hard	1X	AB|CD	20	83	CASTER-site	0
hard	1X	AB|CD	20	84	CASTER-site	0
hard	1X	AB|CD	20	85	CASTER-site	0
hard	1X	AB|CD	20	86	CASTER-site	0
hard	1X	AB|CD	20	87	CASTER-site	0
hard	1X	AB|CD	20	88	CASTER-site	0
hard	1X	AB|CD	20	89	CASTER-site	0
hard	1X	AB|CD	20	90	CASTER-site	0
hard	1X	AB|CD	20	91	CASTER-site	0
hard	1X	AB|CD	20	92	CASTER-site	0
hard	1X	AB|CD	20	93	CASTER-site	0
hard	1X	AB|CD	20	94	CASTER-site	0
hard	1X	AB|CD	20	95	CASTER-site	0
hard	1X	AB|CD	20	96	CASTER-site	0
hard	1X	AB|CD	20	97	CASTER-site	0
hard	1X	AB|CD	20	98	CASTER-site	0
hard	1X	AB|CD	20	99	CASTER-site	0
hard	1X	AB|CD	20	100	CASTER-site	0
hard	1X	AC|BD	1	1	CASTER-site	1
hard	1X	AC|BD	1	2	CASTER-site	0
hard	1X	AC|BD	1	3	CASTER-site	0
hard	1X	AC|BD	1	4	CASTER-site	0
hard	1X	AC|BD	1	5	CASTER-site	0
hard	1X	AC|BD	1	6	CASTER-site	0
hard	1X	AC|BD	1	7	CASTER-site	0
hard	1X	AC|BD	1	8	CASTER-site	0
hard	1X	AC|BD	1	9	CASTER-site	0
hard	1X	AC|BD	1	10	CASTER-site	0
hard	1X	AC|BD	1	11	CASTER-site	0
hard	1X	AC|BD	1	12	CASTER-site	0
hard	1X	AC|BD	1	13	CASTER-site	0
hard	1X	AC|BD	1	14	CASTER-site	0
hard	1X	AC|BD	1	15	CASTER-site	1
hard	1X	AC|BD	1	16	CASTER-site	0
hard	1X	AC|BD	1	17	CASTER-site	1
hard	1X	AC|BD	1	18	CASTER-site	0
hard	1X	AC|BD	1	19	CASTER-site	0
hard	1X	AC|BD	1	20	CASTER-site	0
hard	1X	AC|BD	1	21	CASTER-site	0
hard	1X	AC|BD	1	22	CASTER-site	0
hard	1X	AC|BD	1	23	CASTER-site	0
hard	1X	AC|BD	1	24	CASTER-site	1
hard	1X	AC|BD	1	25	CASTER-site	0
hard	1X	AC|BD	1	26	CASTER-site	0
hard	1X	AC|BD	1	27	CASTER-site	1
hard	1X	AC|BD	1	28	CASTER-site	0
hard	1X	AC|BD	1	29	CASTER-site	0
hard	1X	AC|BD	1	30	CASTER-site	0
hard	1X	AC|BD	1	31	CASTER-site	0
hard	1X	AC|BD	1	32	CASTER-site	0
hard	1X	AC|BD	1	33	CASTER-site	0
hard	1X	AC|BD	1	34	CASTER-site	0
hard	1X	AC|BD	1	35	CASTER-site	0
hard	1X	AC|BD	1	36	CASTER-site	0
hard	1X	AC|BD	1	37	CASTER-site	0
hard	1X	AC|BD	1	38	CASTER-site	1
hard	1X	AC|BD	1	39	CASTER-site	0
hard	1X	AC|BD	1	40	CASTER-site	0
hard	1X	AC|BD	1	41	CASTER-site	0
hard	1X	AC|BD	1	42	CASTER-site	0
hard	1X	AC|BD	1	43	CASTER-site	1
hard	1X	AC|BD	1	44	CASTER-site	0
hard	1X	AC|BD	1	45	CASTER-site	1
hard	1X	AC|BD	1	46	CASTER-site	0
hard	1X	AC|BD	1	47	CASTER-site	0
hard	1X	AC|BD	1	48	CASTER-site	0
hard	1X	AC|BD	1	49	CASTER-site	1
hard	1X	AC|BD	1	50	CASTER-site	0
hard	1X	AC|BD	1	51	CASTER-site	0
hard	1X	AC|BD	1	52	CASTER-site	0
hard	1X	AC|BD	1	53	CASTER-site	0
hard	1X	AC|BD	1	54	CASTER-site	0
hard	1X	AC|BD	1	55	CASTER-site	1
hard	1X	AC|BD	1	56	CASTER-site	1
hard	1X	AC|BD	1	57	CASTER-site	0
hard	1X	AC|BD	1	58	CASTER-site	0
hard	1X	AC|BD	1	59	CASTER-site	0
hard	1X	AC|BD	1	60	CASTER-site	1
hard	1X	AC|BD	1	61	CASTER-site	0
hard	1X	AC|BD	1	62	CASTER-site	0
hard	1X	AC|BD	1	63	CASTER-site	0
hard	1X	AC|BD	1	64	CASTER-site	0
hard	1X	AC|BD	1	65	CASTER-site	0
hard	1X	AC|BD	1	66	CASTER-site	1
hard	1X	AC|BD	1	67	CASTER-site	1
hard	1X	AC|BD	1	68	CASTER-site	0
hard	1X	AC|BD	1	69	CASTER-site	0
hard	1X	AC|BD	1	70	CASTER-site	0
hard	1X	AC|BD	1	71	CASTER-site	0
hard	1X	AC|BD	1	72	CASTER-site	0
hard	1X	AC|BD	1	73	CASTER-site	0
hard	1X	AC|BD	1	74	CASTER-site	0
hard	1X	AC|BD	1	75	CASTER-site	0
hard	1X	AC|BD	1	76	CASTER-site	0
hard	1X	AC|BD	1	77	CASTER-site	1
hard	1X	AC|BD	1	78	CASTER-site	0
hard	1X	AC|BD	1	79	CASTER-site	0
hard	1X	AC|BD	1	80	CASTER-site	0
hard	1X	AC|BD	1	81	CASTER-site	0
hard	1X	AC|BD	1	82	CASTER-site	0
hard	1X	AC|BD	1	83	CASTER-site	0
hard	1X	AC|BD	1	84	CASTER-site	0
hard	1X	AC|BD	1	85	CASTER-site	0
hard	1X	AC|BD	1	86	CASTER-site	0
hard	1X	AC|BD	1	87	CASTER-site	0
hard	1X	AC|BD	1	88	CASTER-site	0
hard	1X	AC|BD	1	89	CASTER-site	0
hard	1X	AC|BD	1	90	CASTER-site	0
hard	1X	AC|BD	1	91	CASTER-site	1
hard	1X	AC|BD	1	92	CASTER-site	0
hard	1X	AC|BD	1	93	CASTER-site	0
hard	1X	AC|BD	1	94	CASTER-site	1
hard	1X	AC|BD	1	95	CASTER-site	1
hard	1X	AC|BD	1	96	CASTER-site	1
hard	1X	AC|BD	1	97	CASTER-site	1
hard	1X	AC|BD	1	98	CASTER-site	0
hard	1X	AC|BD	1	99	CASTER-site	0
hard	1X	AC|BD	1	100	CASTER-site	0
hard	1X	AC|BD	2	1	CASTER-site	0
hard	1X	AC|BD	2	2	CASTER-site	0
hard	1X	AC|BD	2	3	CASTER-site	0
hard	1X	AC|BD	2	4	CASTER-site	0
hard	1X	AC|BD	2	5	CASTER-site	0
hard	1X	AC|BD	2	6	CASTER-site	0
hard	1X	AC|BD	2	7	CASTER-site	0
hard	1X	AC|BD	2	8	CASTER-site	1
hard	1X	AC|BD	2	9	CASTER-site	0
hard	1X	AC|BD	2	10	CASTER-site	1
hard	1X	AC|BD	2	11	CASTER-site	0
hard	1X	AC|BD	2	12	CASTER-site	0
hard	1X	AC|BD	2	13	CASTER-site	0
hard	1X	AC|BD	2	14	CASTER-site	0
hard	1X	AC|BD	2	15	CASTER-site	1
hard	1X	AC|BD	2	16	CASTER-site	0
hard	1X	AC|BD	2	17	CASTER-site	0
hard	1X	AC|BD	2	18	CASTER-site	0
hard	1X	AC|BD	2	19	CASTER-site	0
hard	1X	AC|BD	2	20	CASTER-site	0
hard	1X	AC|BD	2	21	CASTER-site	0
hard	1X	AC|BD	2	22	CASTER-site	0
hard	1X	AC|BD	2	23	CASTER-site	0
hard	1X	AC|BD	2	24	CASTER-site	0
hard	1X	AC|BD	2	25	CASTER-site	0
hard	1X	AC|BD	2	26	CASTER-site	0
hard	1X	AC|BD	2	27	CASTER-site	0
hard	1X	AC|BD	2	28	CASTER-site	0
hard	1X	AC|BD	2	29	CASTER-site	0
hard	1X	AC|BD	2	30	CASTER-site	0
hard	1X	AC|BD	2	31	CASTER-site	0
hard	1X	AC|BD	2	32	CASTER-site	0
hard	1X	AC|BD	2	33	CASTER-site	0
hard	1X	AC|BD	2	34	CASTER-site	0
hard	1X	AC|BD	2	35	CASTER-site	0
hard	1X	AC|BD	2	36	CASTER-site	0
hard	1X	AC|BD	2	37	CASTER-site	0
hard	1X	AC|BD	2	38	CASTER-site	0
hard	1X	AC|BD	2	39	CASTER-site	0
hard	1X	AC|BD	2	40	CASTER-site	0
hard	1X	AC|BD	2	41	CASTER-site	0
hard	1X	AC|BD	2	42	CASTER-site	0
hard	1X	AC|BD	2	43	CASTER-site	0
hard	1X	AC|BD	2	44	CASTER-site	0
hard	1X	AC|BD	2	45	CASTER-site	0
hard	1X	AC|BD	2	46	CASTER-site	0
hard	1X	AC|BD	2	47	CASTER-site	0
hard	1X	AC|BD	2	48	CASTER-site	0
hard	1X	AC|BD	2	49	CASTER-site	0
hard	1X	AC|BD	2	50	CASTER-site	0
hard	1X	AC|BD	2	51	CASTER-site	0
hard	1X	AC|BD	2	52	CASTER-site	0
hard	1X	AC|BD	2	53	CASTER-site	0
hard	1X	AC|BD	2	54	CASTER-site	0
hard	1X	AC|BD	2	55	CASTER-site	0
hard	1X	AC|BD	2	56	CASTER-site	0
hard	1X	AC|BD	2	57	CASTER-site	0
hard	1X	AC|BD	2	58	CASTER-site	0
hard	1X	AC|BD	2	59	CASTER-site	0
hard	1X	AC|BD	2	60	CASTER-site	0
hard	1X	AC|BD	2	61	CASTER-site	0
hard	1X	AC|BD	2	62	CASTER-site	0
hard	1X	AC|BD	2	63	CASTER-site	0
hard	1X	AC|BD	2	64	CASTER-site	0
hard	1X	AC|BD	2	65	CASTER-site	0
hard	1X	AC|BD	2	66	CASTER-site	0
hard	1X	AC|BD	2	67	CASTER-site	0
hard	1X	AC|BD	2	68	CASTER-site	0
hard	1X	AC|BD	2	69	CASTER-site	0
hard	1X	AC|BD	2	70	CASTER-site	0
hard	1X	AC|BD	2	71	CASTER-site	0
hard	1X	AC|BD	2	72	CASTER-site	0
hard	1X	AC|BD	2	73	CASTER-site	0
hard	1X	AC|BD	2	74	CASTER-site	0
hard	1X	AC|BD	2	75	CASTER-site	0
hard	1X	AC|BD	2	76	CASTER-site	0
hard	1X	AC|BD	2	77	CASTER-site	1
hard	1X	AC|BD	2	78	CASTER-site	0
hard	1X	AC|BD	2	79	CASTER-site	0
hard	1X	AC|BD	2	80	CASTER-site	0
hard	1X	AC|BD	2	81	CASTER-site	0
hard	1X	AC|BD	2	82	CASTER-site	0
hard	1X	AC|BD	2	83	CASTER-site	0
hard	1X	AC|BD	2	84	CASTER-site	0
hard	1X	AC|BD	2	85	CASTER-site	0
hard	1X	AC|BD	2	86	CASTER-site	0
hard	1X	AC|BD	2	87	CASTER-site	0
hard	1X	AC|BD	2	88	CASTER-site	0
hard	1X	AC|BD	2	89	CASTER-site	0
hard	1X	AC|BD	2	90	CASTER-site	0
hard	1X	AC|BD	2	91	CASTER-site	0
hard	1X	AC|BD	2	92	CASTER-site	0
hard	1X	AC|BD	2	93	CASTER-site	0
hard	1X	AC|BD	2	94	CASTER-site	1
hard	1X	AC|BD	2	95	CASTER-site	1
hard	1X	AC|BD	2	96	CASTER-site	0
hard	1X	AC|BD	2	97	CASTER-site	0
hard	1X	AC|BD	2	98	CASTER-site	0
hard	1X	AC|BD	2	99	CASTER-site	0
hard	1X	AC|BD	2	100	CASTER-site	0
hard	1X	AC|BD	5	1	CASTER-site	0
hard	1X	AC|BD	5	2	CASTER-site	0
hard	1X	AC|BD	5	3	CASTER-site	0
hard	1X	AC|BD	5	4	CASTER-site	0
hard	1X	AC|BD	5	5	CASTER-site	0
hard	1X	AC|BD	5	6	CASTER-site	0
hard	1X	AC|BD	5	7	CASTER-site	0
hard	1X	AC|BD	5	8	CASTER-site	0
hard	1X	AC|BD	5	9	CASTER-site	0
hard	1X	AC|BD	5	10	CASTER-site	0
hard	1X	AC|BD	5	11	CASTER-site	0
hard	1X	AC|BD	5	12	CASTER-site	0
hard	1X	AC|BD	5	13	CASTER-site	0
hard	1X	AC|BD	5	14	CASTER-site	0
hard	1X	AC|BD	5	15	CASTER-site	0
hard	1X	AC|BD	5	16	CASTER-site	0
hard	1X	AC|BD	5	17	CASTER-site	0
hard	1X	AC|BD	5	18	CASTER-site	0
hard	1X	AC|BD	5	19	CASTER-site	0
hard	1X	AC|BD	5	20	CASTER-site	0
hard	1X	AC|BD	5	21	CASTER-site	0
hard	1X	AC|BD	5	22	CASTER-site	0
hard	1X	AC|BD	5	23	CASTER-site	0
hard	1X	AC|BD	5	24	CASTER-site	0
hard	1X	AC|BD	5	25	CASTER-site	0
hard	1X	AC|BD	5	26	CASTER-site	0
hard	1X	AC|BD	5	27	CASTER-site	0
hard	1X	AC|BD	5	28	CASTER-site	0
hard	1X	AC|BD	5	29	CASTER-site	0
hard	1X	AC|BD	5	30	CASTER-site	0
hard	1X	AC|BD	5	31	CASTER-site	0
hard	1X	AC|BD	5	32	CASTER-site	0
hard	1X	AC|BD	5	33	CASTER-site	0
hard	1X	AC|BD	5	34	CASTER-site	0
hard	1X	AC|BD	5	35	CASTER-site	0
hard	1X	AC|BD	5	36	CASTER-site	0
hard	1X	AC|BD	5	37	CASTER-site	0
hard	1X	AC|BD	5	38	CASTER-site	0
hard	1X	AC|BD	5	39	CASTER-site	0
hard	1X	AC|BD	5	40	CASTER-site	0
hard	1X	AC|BD	5	41	CASTER-site	0
hard	1X	AC|BD	5	42	CASTER-site	0
hard	1X	AC|BD	5	43	CASTER-site	0
hard	1X	AC|BD	5	44	CASTER-site	0
hard	1X	AC|BD	5	45	CASTER-site	0
hard	1X	AC|BD	5	46	CASTER-site	0
hard	1X	AC|BD	5	47	CASTER-site	0
hard	1X	AC|BD	5	48	CASTER-site	0
hard	1X	AC|BD	5	49	CASTER-site	0
hard	1X	AC|BD	5	50	CASTER-site	0
hard	1X	AC|BD	5	51	CASTER-site	0
hard	1X	AC|BD	5	52	CASTER-site	0
hard	1X	AC|BD	5	53	CASTER-site	0
hard	1X	AC|BD	5	54	CASTER-site	0
hard	1X	AC|BD	5	55	CASTER-site	0
hard	1X	AC|BD	5	56	CASTER-site	0
hard	1X	AC|BD	5	57	CASTER-site	0
hard	1X	AC|BD	5	58	CASTER-site	0
hard	1X	AC|BD	5	59	CASTER-site	0
hard	1X	AC|BD	5	60	CASTER-site	0
hard	1X	AC|BD	5	61	CASTER-site	0
hard	1X	AC|BD	5	62	CASTER-site	0
hard	1X	AC|BD	5	63	CASTER-site	0
hard	1X	AC|BD	5	64	CASTER-site	0
hard	1X	AC|BD	5	65	CASTER-site	0
hard	1X	AC|BD	5	66	CASTER-site	0
hard	1X	AC|BD	5	67	CASTER-site	0
hard	1X	AC|BD	5	68	CASTER-site	0
hard	1X	AC|BD	5	69	CASTER-site	0
hard	1X	AC|BD	5	70	CASTER-site	0
hard	1X	AC|BD	5	71	CASTER-site	0
hard	1X	AC|BD	5	72	CASTER-site	0
hard	1X	AC|BD	5	73	CASTER-site	0
hard	1X	AC|BD	5	74	CASTER-site	0
hard	1X	AC|BD	5	75	CASTER-site	0
hard	1X	AC|BD	5	76	CASTER-site	0
hard	1X	AC|BD	5	77	CASTER-site	0
hard	1X	AC|BD	5	78	CASTER-site	0
hard	1X	AC|BD	5	79	CASTER-site	0
hard	1X	AC|BD	5	80	CASTER-site	0
hard	1X	AC|BD	5	81	CASTER-site	0
hard	1X	AC|BD	5	82	CASTER-site	0
hard	1X	AC|BD	5	83	CASTER-site	0
hard	1X	AC|BD	5	84	CASTER-site	0
hard	1X	AC|BD	5	85	CASTER-site	0
hard	1X	AC|BD	5	86	CASTER-site	0
hard	1X	AC|BD	5	87	CASTER-site	0
hard	1X	AC|BD	5	88	CASTER-site	0
hard	1X	AC|BD	5	89	CASTER-site	0
hard	1X	AC|BD	5	90	CASTER-site	0
hard	1X	AC|BD	5	91	CASTER-site	0
hard	1X	AC|BD	5	92	CASTER-site	0
hard	1X	AC|BD	5	93	CASTER-site	0
hard	1X	AC|BD	5	94	CASTER-site	0
hard	1X	AC|BD	5	95	CASTER-site	0
hard	1X	AC|BD	5	96	CASTER-site	0
hard	1X	AC|BD	5	97	CASTER-site	0
hard	1X	AC|BD	5	98	CASTER-site	0
hard	1X	AC|BD	5	99	CASTER-site	0
hard	1X	AC|BD	5	100	CASTER-site	0
hard	1X	AC|BD	10	1	CASTER-site	0
hard	1X	AC|BD	10	2	CASTER-site	0
hard	1X	AC|BD	10	3	CASTER-site	0
hard	1X	AC|BD	10	4	CASTER-site	0
hard	1X	AC|BD	10	5	CASTER-site	0
hard	1X	AC|BD	10	6	CASTER-site	0
hard	1X	AC|BD	10	7	CASTER-site	0
hard	1X	AC|BD	10	8	CASTER-site	0
hard	1X	AC|BD	10	9	CASTER-site	0
hard	1X	AC|BD	10	10	CASTER-site	0
hard	1X	AC|BD	10	11	CASTER-site	0
hard	1X	AC|BD	10	12	CASTER-site	0
hard	1X	AC|BD	10	13	CASTER-site	0
hard	1X	AC|BD	10	14	CASTER-site	0
hard	1X	AC|BD	10	15	CASTER-site	0
hard	1X	AC|BD	10	16	CASTER-site	0
hard	1X	AC|BD	10	17	CASTER-site	0
hard	1X	AC|BD	10	18	CASTER-site	0
hard	1X	AC|BD	10	19	CASTER-site	0
hard	1X	AC|BD	10	20	CASTER-site	0
hard	1X	AC|BD	10	21	CASTER-site	0
hard	1X	AC|BD	10	22	CASTER-site	0
hard	1X	AC|BD	10	23	CASTER-site	0
hard	1X	AC|BD	10	24	CASTER-site	0
hard	1X	AC|BD	10	25	CASTER-site	0
hard	1X	AC|BD	10	26	CASTER-site	0
hard	1X	AC|BD	10	27	CASTER-site	0
hard	1X	AC|BD	10	28	CASTER-site	0
hard	1X	AC|BD	10	29	CASTER-site	0
hard	1X	AC|BD	10	30	CASTER-site	0
hard	1X	AC|BD	10	31	CASTER-site	0
hard	1X	AC|BD	10	32	CASTER-site	0
hard	1X	AC|BD	10	33	CASTER-site	0
hard	1X	AC|BD	10	34	CASTER-site	0
hard	1X	AC|BD	10	35	CASTER-site	0
hard	1X	AC|BD	10	36	CASTER-site	0
hard	1X	AC|BD	10	37	CASTER-site	0
hard	1X	AC|BD	10	38	CASTER-site	0
hard	1X	AC|BD	10	39	CASTER-site	0
hard	1X	AC|BD	10	40	CASTER-site	0
hard	1X	AC|BD	10	41	CASTER-site	0
hard	1X	AC|BD	10	42	CASTER-site	0
hard	1X	AC|BD	10	43	CASTER-site	0
hard	1X	AC|BD	10	44	CASTER-site	0
hard	1X	AC|BD	10	45	CASTER-site	0
hard	1X	AC|BD	10	46	CASTER-site	0
hard	1X	AC|BD	10	47	CASTER-site	0
hard	1X	AC|BD	10	48	CASTER-site	0
hard	1X	AC|BD	10	49	CASTER-site	0
hard	1X	AC|BD	10	50	CASTER-site	0
hard	1X	AC|BD	10	51	CASTER-site	0
hard	1X	AC|BD	10	52	CASTER-site	0
hard	1X	AC|BD	10	53	CASTER-site	0
hard	1X	AC|BD	10	54	CASTER-site	0
hard	1X	AC|BD	10	55	CASTER-site	0
hard	1X	AC|BD	10	56	CASTER-site	0
hard	1X	AC|BD	10	57	CASTER-site	0
hard	1X	AC|BD	10	58	CASTER-site	0
hard	1X	AC|BD	10	59	CASTER-site	0
hard	1X	AC|BD	10	60	CASTER-site	0
hard	1X	AC|BD	10	61	CASTER-site	0
hard	1X	AC|BD	10	62	CASTER-site	0
hard	1X	AC|BD	10	63	CASTER-site	0
hard	1X	AC|BD	10	64	CASTER-site	0
hard	1X	AC|BD	10	65	CASTER-site	0
hard	1X	AC|BD	10	66	CASTER-site	0
hard	1X	AC|BD	10	67	CASTER-site	0
hard	1X	AC|BD	10	68	CASTER-site	0
hard	1X	AC|BD	10	69	CASTER-site	0
hard	1X	AC|BD	10	70	CASTER-site	0
hard	1X	AC|BD	10	71	CASTER-site	0
hard	1X	AC|BD	10	72	CASTER-site	0
hard	1X	AC|BD	10	73	CASTER-site	0
hard	1X	AC|BD	10	74	CASTER-site	0
hard	1X	AC|BD	10	75	CASTER-site	0
hard	1X	AC|BD	10	76	CASTER-site	0
hard	1X	AC|BD	10	77	CASTER-site	0
hard	1X	AC|BD	10	78	CASTER-site	0
hard	1X	AC|BD	10	79	CASTER-site	0
hard	1X	AC|BD	10	80	CASTER-site	0
hard	1X	AC|BD	10	81	CASTER-site	0
hard	1X	AC|BD	10	82	CASTER-site	0
hard	1X	AC|BD	10	83	CASTER-site	0
hard	1X	AC|BD	10	84	CASTER-site	0
hard	1X	AC|BD	10	85	CASTER-site	0
hard	1X	AC|BD	10	86	CASTER-site	0
hard	1X	AC|BD	10	87	CASTER-site	0
hard	1X	AC|BD	10	88	CASTER-site	0
hard	1X	AC|BD	10	89	CASTER-site	0
hard	1X	AC|BD	10	90	CASTER-site	0
hard	1X	AC|BD	10	91	CASTER-site	0
hard	1X	AC|BD	10	92	CASTER-site	0
hard	1X	AC|BD	10	93	CASTER-site	0
hard	1X	AC|BD	10	94	CASTER-site	0
hard	1X	AC|BD	10	95	CASTER-site	0
hard	1X	AC|BD	10	96	CASTER-site	0
hard	1X	AC|BD	10	97	CASTER-site	0
hard	1X	AC|BD	10	98	CASTER-site	0
hard	1X	AC|BD	10	99	CASTER-site	0
hard	1X	AC|BD	10	100	CASTER-site	0
hard	1X	AC|BD	20	1	CASTER-site	0
hard	1X	AC|BD	20	2	CASTER-site	0
hard	1X	AC|BD	20	3	CASTER-site	0
hard	1X	AC|BD	20	4	CASTER-site	0
hard	1X	AC|BD	20	5	CASTER-site	0
hard	1X	AC|BD	20	6	CASTER-site	0
hard	1X	AC|BD	20	7	CASTER-site	0
hard	1X	AC|BD	20	8	CASTER-site	0
hard	1X	AC|BD	20	9	CASTER-site	0
hard	1X	AC|BD	20	10	CASTER-site	0
hard	1X	AC|BD	20	11	CASTER-site	0
hard	1X	AC|BD	20	12	CASTER-site	0
hard	1X	AC|BD	20	13	CASTER-site	0
hard	1X	AC|BD	20	14	CASTER-site	0
hard	1X	AC|BD	20	15	CASTER-site	0
hard	1X	AC|BD	20	16	CASTER-site	0
hard	1X	AC|BD	20	17	CASTER-site	0
hard	1X	AC|BD	20	18	CASTER-site	0
hard	1X	AC|BD	20	19	CASTER-site	0
hard	1X	AC|BD	20	20	CASTER-site	0
hard	1X	AC|BD	20	21	CASTER-site	0
hard	1X	AC|BD	20	22	CASTER-site	0
hard	1X	AC|BD	20	23	CASTER-site	0
hard	1X	AC|BD	20	24	CASTER-site	0
hard	1X	AC|BD	20	25	CASTER-site	0
hard	1X	AC|BD	20	26	CASTER-site	0
hard	1X	AC|BD	20	27	CASTER-site	0
hard	1X	AC|BD	20	28	CASTER-site	0
hard	1X	AC|BD	20	29	CASTER-site	0
hard	1X	AC|BD	20	30	CASTER-site	0
hard	1X	AC|BD	20	31	CASTER-site	0
hard	1X	AC|BD	20	32	CASTER-site	0
hard	1X	AC|BD	20	33	CASTER-site	0
hard	1X	AC|BD	20	34	CASTER-site	0
hard	1X	AC|BD	20	35	CASTER-site	0
hard	1X	AC|BD	20	36	CASTER-site	0
hard	1X	AC|BD	20	37	CASTER-site	0
hard	1X	AC|BD	20	38	CASTER-site	0
hard	1X	AC|BD	20	39	CASTER-site	0
hard	1X	AC|BD	20	40	CASTER-site	0
hard	1X	AC|BD	20	41	CASTER-site	0
hard	1X	AC|BD	20	42	CASTER-site	0
hard	1X	AC|BD	20	43	CASTER-site	0
hard	1X	AC|BD	20	44	CASTER-site	0
hard	1X	AC|BD	20	45	CASTER-site	0
hard	1X	AC|BD	20	46	CASTER-site	0
hard	1X	AC|BD	20	47	CASTER-site	0
hard	1X	AC|BD	20	48	CASTER-site	0
hard	1X	AC|BD	20	49	CASTER-site	0
hard	1X	AC|BD	20	50	CASTER-site	0
hard	1X	AC|BD	20	51	CASTER-site	0
hard	1X	AC|BD	20	52	CASTER-site	0
hard	1X	AC|BD	20	53	CASTER-site	0
hard	1X	AC|BD	20	54	CASTER-site	0
hard	1X	AC|BD	20	55	CASTER-site	0
hard	1X	AC|BD	20	56	CASTER-site	0
hard	1X	AC|BD	20	57	CASTER-site	0
hard	1X	AC|BD	20	58	CASTER-site	0
hard	1X	AC|BD	20	59	CASTER-site	0
hard	1X	AC|BD	20	60	CASTER-site	0
hard	1X	AC|BD	20	61	CASTER-site	0
hard	1X	AC|BD	20	62	CASTER-site	0
hard	1X	AC|BD	20	63	CASTER-site	0
hard	1X	AC|BD	20	64	CASTER-site	0
hard	1X	AC|BD	20	65	CASTER-site	0
hard	1X	AC|BD	20	66	CASTER-site	0
hard	1X	AC|BD	20	67	CASTER-site	0
hard	1X	AC|BD	20	68	CASTER-site	0
hard	1X	AC|BD	20	69	CASTER-site	0
hard	1X	AC|BD	20	70	CASTER-site	0
hard	1X	AC|BD	20	71	CASTER-site	0
hard	1X	AC|BD	20	72	CASTER-site	0
hard	1X	AC|BD	20	73	CASTER-site	0
hard	1X	AC|BD	20	74	CASTER-site	0
hard	1X	AC|BD	20	75	CASTER-site	0
hard	1X	AC|BD	20	76	CASTER-site	0
hard	1X	AC|BD	20	77	CASTER-site	0
hard	1X	AC|BD	20	78	CASTER-site	0
hard	1X	AC|BD	20	79	CASTER-site	0
hard	1X	AC|BD	20	80	CASTER-site	0
hard	1X	AC|BD	20	81	CASTER-site	0
hard	1X	AC|BD	20	82	CASTER-site	0
hard	1X	AC|BD	20	83	CASTER-site	0
hard	1X	AC|BD	20	84	CASTER-site	0
hard	1X	AC|BD	20	85	CASTER-site	0
hard	1X	AC|BD	20	86	CASTER-site	0
hard	1X	AC|BD	20	87	CASTER-site	0
hard	1X	AC|BD	20	88	CASTER-site	0
hard	1X	AC|BD	20	89	CASTER-site	0
hard	1X	AC|BD	20	90	CASTER-site	0
hard	1X	AC|BD	20	91	CASTER-site	0
hard	1X	AC|BD	20	92	CASTER-site	0
hard	1X	AC|BD	20	93	CASTER-site	0
hard	1X	AC|BD	20	94	CASTER-site	0
hard	1X	AC|BD	20	95	CASTER-site	0
hard	1X	AC|BD	20	96	CASTER-site	0
hard	1X	AC|BD	20	97	CASTER-site	0
hard	1X	AC|BD	20	98	CASTER-site	0
hard	1X	AC|BD	20	99	CASTER-site	0
hard	1X	AC|BD	20	100	CASTER-site	0
hard	1X	BC|AD	1	1	CASTER-site	0
hard	1X	BC|AD	1	2	CASTER-site	0
hard	1X	BC|AD	1	3	CASTER-site	0
hard	1X	BC|AD	1	4	CASTER-site	0
hard	1X	BC|AD	1	5	CASTER-site	0
hard	1X	BC|AD	1	6	CASTER-site	0
hard	1X	BC|AD	1	7	CASTER-site	0
hard	1X	BC|AD	1	8	CASTER-site	1
hard	1X	BC|AD	1	9	CASTER-site	0
